experiment_id,transcript_id,model_name,technique_name,name_en,human_evaluator_score,human_evaluator_comments
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","bird's eye chili","",""
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","",""
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","dried chili peppers","",""
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","dried chili peppers","",""
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","",""
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","chicken stock","",""
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","chili sauce","",""
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","",""
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","fish","",""
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","",""
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","chili pepper","",""
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","",""
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","chicken stock","",""
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","lemongrass","",""
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","",""
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","",""
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","fish","",""
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","tomatoes","",""
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","galangal","",""
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","coriander leaves","",""
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","vinegar","",""
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","Fish","",""
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","Ginger","",""
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","Vinegar","",""
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","chicken stock","",""
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","chili sauce","",""
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","Dried Anchovies","",""
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","Red Chili Peppers","",""
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","Galangal","",""
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","To Taste","",""
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","",""
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","",""
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","",""
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","",""
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","",""
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tilapia fish","",""
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red onion","",""
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red chili peppers","",""
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Ginger","",""
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","pandan leaves","",""
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","coconut milk","",""
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","",""
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","lady's fingers","",""
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","",""
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","",""
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","",""
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","fish","",""
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","",""
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","",""
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","",""
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","mixed vegetables","",""
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","soy sauce","",""
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","garlic oil","",""
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","",""
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","",""
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","",""
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","",""
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","Fish Fillet","",""
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","Bird's Eye Chili","",""
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","To Taste","",""
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","Fish","",""
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","Lemongrass","",""
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","Vinegar","",""
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","Salt","",""
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","Salmon fillet","",""
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","Red onion","",""
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","Lemongrass","",""
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","Vinegar","",""
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","Fish","",""
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","Bird's Eye Chili","",""
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","To Taste","",""
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","Fish Fillet","",""
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","Bird's Eye Chili","",""
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","Lemongrass","",""
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","",""
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","fish","",""
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","",""
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","lemongrass","",""
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","vinegar","",""
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","",""
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","chicken stock","",""
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","fish","",""
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","bird's eye chili","",""
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","lemongrass","",""
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","",""
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","fish","",""
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","tomatoes","",""
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","lemongrass","",""
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","bird's eye chili","",""
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","Fish Fillet","",""
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","Red Chili","",""
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","Galangal","",""
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","chicken stock","",""
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","",""
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","dried chili peppers","",""
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","",""
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","red chili peppers","",""
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","Fish Fillet","",""
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","Galangal","",""
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","Bird's Eye Chili","",""
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","To Taste","",""
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","Fish Fillet","",""
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","Red Chili","",""
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","Fish","",""
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","",""
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","Red Onion","",""
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","Red Chili Peppers","",""
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","To taste","",""
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","pandan leaves","",""
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","coconut water","",""
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","",""
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","ladies finger","",""
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","dried chili","",""
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","rice","",""
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","egg","",""
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","chicken stock","",""
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","",""
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","garlic","",""
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","",""
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","",""
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","fish","",""
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","",""
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","",""
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","coriander","",""
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","ginger","",""
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","",""
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","",""
"751","1","Llama 3.2 3B Instruct","structured-output","","",""
"753","3","Llama 3.2 3B Instruct","structured-output","peanuts","",""
"753","3","Llama 3.2 3B Instruct","structured-output","green beans","",""
"753","3","Llama 3.2 3B Instruct","structured-output","boiled cassava","",""
"753","3","Llama 3.2 3B Instruct","structured-output","hard-boiled eggs","",""
"753","3","Llama 3.2 3B Instruct","structured-output","peanut sauce","",""
"755","5","Llama 3.2 3B Instruct","structured-output","rice","",""
"755","5","Llama 3.2 3B Instruct","structured-output","coconut milk","",""
"755","5","Llama 3.2 3B Instruct","structured-output","pigeon pea","",""
"755","5","Llama 3.2 3B Instruct","structured-output","tapioca stem","",""
"755","5","Llama 3.2 3B Instruct","structured-output","tempeh","",""
"755","5","Llama 3.2 3B Instruct","structured-output","chili paste","",""
"755","5","Llama 3.2 3B Instruct","structured-output","jaggery","",""
"755","5","Llama 3.2 3B Instruct","structured-output","bay leaf","",""
"755","5","Llama 3.2 3B Instruct","structured-output","pandanus leaf","",""
"755","5","Llama 3.2 3B Instruct","structured-output","black pepper","",""
"756","6","Llama 3.2 3B Instruct","structured-output","Chicken","",""
"756","6","Llama 3.2 3B Instruct","structured-output","Potato","",""
"756","6","Llama 3.2 3B Instruct","structured-output","Garlic","",""
"756","6","Llama 3.2 3B Instruct","structured-output","Chili","",""
"757","7","Llama 3.2 3B Instruct","structured-output","rice","",""
"757","7","Llama 3.2 3B Instruct","structured-output","coconut milk","",""
"757","7","Llama 3.2 3B Instruct","structured-output","green beans","",""
"757","7","Llama 3.2 3B Instruct","structured-output","fish","",""
"757","7","Llama 3.2 3B Instruct","structured-output","tempeh","",""
"759","9","Llama 3.2 3B Instruct","structured-output","fish (bass, mackerel or catfish)","",""
"759","9","Llama 3.2 3B Instruct","structured-output","onion, garlic, lemongrass","",""
"759","9","Llama 3.2 3B Instruct","structured-output","potato","",""
"759","9","Llama 3.2 3B Instruct","structured-output","vinegar-based sambal","",""
"760","10","Llama 3.2 3B Instruct","structured-output","rice","",""
"760","10","Llama 3.2 3B Instruct","structured-output","chili paste","",""
"760","10","Llama 3.2 3B Instruct","structured-output","groundnuts","",""
"760","10","Llama 3.2 3B Instruct","structured-output","pork","",""
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat","",""
"761","11","Llama 3.2 3B Instruct","structured-output","chicken meat","",""
"761","11","Llama 3.2 3B Instruct","structured-output","pork blood","",""
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","",""
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","",""
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","",""
"763","13","Llama 3.2 3B Instruct","structured-output","rice","",""
"763","13","Llama 3.2 3B Instruct","structured-output","green bean","",""
"763","13","Llama 3.2 3B Instruct","structured-output","chicken","",""
"763","13","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","",""
"764","14","Llama 3.2 3B Instruct","structured-output","rice","",""
"764","14","Llama 3.2 3B Instruct","structured-output","peanuts","",""
"764","14","Llama 3.2 3B Instruct","structured-output","egg","",""
"764","14","Llama 3.2 3B Instruct","structured-output","vegetables","",""
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","",""
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","",""
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","",""
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","",""
"766","16","Llama 3.2 3B Instruct","structured-output","rice","",""
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","",""
"766","16","Llama 3.2 3B Instruct","structured-output","egg","",""
"766","16","Llama 3.2 3B Instruct","structured-output","green bean","",""
"766","16","Llama 3.2 3B Instruct","structured-output","sugar","",""
"767","17","Llama 3.2 3B Instruct","structured-output","rice","",""
"767","17","Llama 3.2 3B Instruct","structured-output","chicken","",""
"767","17","Llama 3.2 3B Instruct","structured-output","lemon leaves","",""
"767","17","Llama 3.2 3B Instruct","structured-output","beef","",""
"767","17","Llama 3.2 3B Instruct","structured-output","green beans","",""
"767","17","Llama 3.2 3B Instruct","structured-output","shrimp paste","",""
"767","17","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","",""
"767","17","Llama 3.2 3B Instruct","structured-output","jaggery","",""
"767","17","Llama 3.2 3B Instruct","structured-output","shrimp paste","",""
"767","17","Llama 3.2 3B Instruct","structured-output","water","",""
"768","18","Llama 3.2 3B Instruct","structured-output","rice","",""
"768","18","Llama 3.2 3B Instruct","structured-output","coconut milk","",""
"768","18","Llama 3.2 3B Instruct","structured-output","chicken meat","",""
"768","18","Llama 3.2 3B Instruct","structured-output","egg","",""
"768","18","Llama 3.2 3B Instruct","structured-output","chili paste","",""
"769","19","Llama 3.2 3B Instruct","structured-output","white rice","",""
"769","19","Llama 3.2 3B Instruct","structured-output","chicken meat","",""
"769","19","Llama 3.2 3B Instruct","structured-output","pandan leaves","",""
"769","19","Llama 3.2 3B Instruct","structured-output","mixed spice","",""
"769","19","Llama 3.2 3B Instruct","structured-output","chili paste","",""
"770","20","Llama 3.2 3B Instruct","structured-output","rice","",""
"770","20","Llama 3.2 3B Instruct","structured-output","coconut","",""
"770","20","Llama 3.2 3B Instruct","structured-output","meat","",""
"770","20","Llama 3.2 3B Instruct","structured-output","coconut milk","",""
"771","21","Llama 3.2 3B Instruct","structured-output","Coconut milk","",""
"771","21","Llama 3.2 3B Instruct","structured-output","Peanuts","",""
"771","21","Llama 3.2 3B Instruct","structured-output","Peanuts","",""
"771","21","Llama 3.2 3B Instruct","structured-output","Peanuts","",""
"771","21","Llama 3.2 3B Instruct","structured-output","Rice","",""
"773","23","Llama 3.2 3B Instruct","structured-output","rice","",""
"773","23","Llama 3.2 3B Instruct","structured-output","potato","",""
"773","23","Llama 3.2 3B Instruct","structured-output","chicken","",""
"773","23","Llama 3.2 3B Instruct","structured-output","onion","",""
"773","23","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","",""
"775","25","Llama 3.2 3B Instruct","structured-output","garlic","",""
"775","25","Llama 3.2 3B Instruct","structured-output","red onion","",""
"775","25","Llama 3.2 3B Instruct","structured-output","beef","",""
"775","25","Llama 3.2 3B Instruct","structured-output","rice","",""
"777","27","Llama 3.2 3B Instruct","structured-output","rice","",""
"777","27","Llama 3.2 3B Instruct","structured-output","coconut milk","",""
"777","27","Llama 3.2 3B Instruct","structured-output"," anchovies","",""
"777","27","Llama 3.2 3B Instruct","structured-output","tempeh","",""
"777","27","Llama 3.2 3B Instruct","structured-output","hard-boiled egg","",""
"777","27","Llama 3.2 3B Instruct","structured-output","peanuts","",""
"778","28","Llama 3.2 3B Instruct","structured-output","white rice","",""
"778","28","Llama 3.2 3B Instruct","structured-output","vegetable oil","",""
"778","28","Llama 3.2 3B Instruct","structured-output","lemon grass","",""
"778","28","Llama 3.2 3B Instruct","structured-output","anchovies","",""
"778","28","Llama 3.2 3B Instruct","structured-output","chilies","",""
"778","28","Llama 3.2 3B Instruct","structured-output","lime leaves","",""
"778","28","Llama 3.2 3B Instruct","structured-output","palm sugar","",""
