experiment_id,transcript_id,model_name,technique_name,name_original,name_en,hallucination_flag
"518","18","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"520","20","Llama 3.2 3B Instruct","chain-of-thought","","Rice","NO"
"520","20","Llama 3.2 3B Instruct","chain-of-thought","","Coconut milk","NO"
"520","20","Llama 3.2 3B Instruct","chain-of-thought","","Chicken or beef","NO"
"521","21","Llama 3.2 3B Instruct","chain-of-thought","","Bihun","NO"
"521","21","Llama 3.2 3B Instruct","chain-of-thought","","Udang","NO"
"521","21","Llama 3.2 3B Instruct","chain-of-thought","","Tomat","NO"
"521","21","Llama 3.2 3B Instruct","chain-of-thought","","Kacang Panjang","NO"
"521","21","Llama 3.2 3B Instruct","chain-of-thought","","Tempeh","NO"
"521","21","Llama 3.2 3B Instruct","chain-of-thought","","Minyak","NO"
"521","21","Llama 3.2 3B Instruct","chain-of-thought","","Garam Masala","NO"
"521","21","Llama 3.2 3B Instruct","chain-of-thought","","Cili Padi","NO"
"524","24","Llama 3.2 3B Instruct","chain-of-thought","","Gula Melaka","NO"
"524","24","Llama 3.2 3B Instruct","chain-of-thought","","Kelapa Muda","NO"
"524","24","Llama 3.2 3B Instruct","chain-of-thought","","Cuka Nasi","NO"
"524","24","Llama 3.2 3B Instruct","chain-of-thought","","Minyak Goreng","NO"
"526","26","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"526","26","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"526","26","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"526","26","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"527","27","Llama 3.2 3B Instruct","chain-of-thought","","rice","NO"
"527","27","Llama 3.2 3B Instruct","chain-of-thought","","chicken","NO"
"527","27","Llama 3.2 3B Instruct","chain-of-thought","","bell peppers","NO"
"527","27","Llama 3.2 3B Instruct","chain-of-thought","","cumin","NO"
"529","29","Llama 3.2 3B Instruct","chain-of-thought","","tempeh","NO"
"529","29","Llama 3.2 3B Instruct","chain-of-thought","","nasi lemak","NO"
"531","31","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"536","36","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"536","36","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"536","36","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"536","36","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"537","37","Llama 3.2 3B Instruct","chain-of-thought","","Rice","NO"
"537","37","Llama 3.2 3B Instruct","chain-of-thought","","Sambal","NO"
"537","37","Llama 3.2 3B Instruct","chain-of-thought","","Garlic","NO"
"537","37","Llama 3.2 3B Instruct","chain-of-thought","","Ginger","NO"
"537","37","Llama 3.2 3B Instruct","chain-of-thought","","Ulas (Clove of Garlic)","NO"
"543","43","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"543","43","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"544","44","Llama 3.2 3B Instruct","chain-of-thought","Ayam Goreng","Fried Chicken","NO"
"544","44","Llama 3.2 3B Instruct","chain-of-thought","Sambal Oelek","Chili Paste","NO"
"544","44","Llama 3.2 3B Instruct","chain-of-thought","Keju","Cheese","NO"
"544","44","Llama 3.2 3B Instruct","chain-of-thought","Bawang Putih","Garlic","NO"
"547","47","Llama 3.2 3B Instruct","chain-of-thought","Rendang","Meat Stew","NO"
"547","47","Llama 3.2 3B Instruct","chain-of-thought","Nasi Lemak","Coconut Rice","NO"
"547","47","Llama 3.2 3B Instruct","chain-of-thought","Dried Chili","","NO"
"547","47","Llama 3.2 3B Instruct","chain-of-thought","Salt","","NO"
"547","47","Llama 3.2 3B Instruct","chain-of-thought","Garlic","","NO"
"547","47","Llama 3.2 3B Instruct","chain-of-thought","Tamarind","","NO"
"547","47","Llama 3.2 3B Instruct","chain-of-thought","Coconut Milk","","NO"
"547","47","Llama 3.2 3B Instruct","chain-of-thought","Curry Paste","","NO"
"548","48","Llama 3.2 3B Instruct","chain-of-thought","Nasi Goreng","Fried Rice","NO"
"548","48","Llama 3.2 3B Instruct","chain-of-thought","Ayam goreng","Fried Chicken","NO"
"548","48","Llama 3.2 3B Instruct","chain-of-thought","Telur rebus","Boiled Eggs","NO"
"548","48","Llama 3.2 3B Instruct","chain-of-thought","Sambal kacang","Chili Sauce","NO"
"549","49","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"550","50","Llama 3.2 3B Instruct","chain-of-thought","","","NO"
"550","50","Llama 3.2 3B Instruct","chain-of-thought","","Ayam","NO"
"550","50","Llama 3.2 3B Instruct","chain-of-thought","","Krupuk","NO"
"550","50","Llama 3.2 3B Instruct","chain-of-thought","","Sambal","NO"
"550","50","Llama 3.2 3B Instruct","chain-of-thought","","Gula Melaka","NO"
"550","50","Llama 3.2 3B Instruct","chain-of-thought","","Kacang","NO"
"550","50","Llama 3.2 3B Instruct","chain-of-thought","","Ulas-ulas","NO"
"552","2","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"555","5","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"557","7","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"562","12","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"569","19","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"569","19","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"569","19","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"569","19","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"572","22","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"572","22","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"572","22","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"572","22","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"573","23","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"576","26","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"576","26","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"576","26","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"576","26","Phi-4-mini 3.8B Instruct","chain-of-thought","","Garam masala","NO"
"579","29","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"582","32","Phi-4-mini 3.8B Instruct","chain-of-thought","","Water","NO"
"582","32","Phi-4-mini 3.8B Instruct","chain-of-thought","","Jalapeno peppers","NO"
"583","33","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"586","36","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"592","42","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"592","42","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"592","42","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"592","42","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"595","45","Phi-4-mini 3.8B Instruct","chain-of-thought","ketumbar","dried chili","NO"
"595","45","Phi-4-mini 3.8B Instruct","chain-of-thought","ketupus","","NO"
"595","45","Phi-4-mini 3.8B Instruct","chain-of-thought","cuci kicap","","NO"
"595","45","Phi-4-mini 3.8B Instruct","chain-of-thought","ketumbar (optional)","","NO"
"596","46","Phi-4-mini 3.8B Instruct","chain-of-thought","","","NO"
"601","1","Qwen 2.5 3B Instruct","chain-of-thought","","","YES"
"601","1","Qwen 2.5 3B Instruct","chain-of-thought","","","YES"
"601","1","Qwen 2.5 3B Instruct","chain-of-thought","","","YES"
"601","1","Qwen 2.5 3B Instruct","chain-of-thought","","","YES"
"601","1","Qwen 2.5 3B Instruct","chain-of-thought","","","YES"
"602","2","Qwen 2.5 3B Instruct","chain-of-thought","Telur","Egg","NO"
"602","2","Qwen 2.5 3B Instruct","chain-of-thought","Air","Water","NO"
"602","2","Qwen 2.5 3B Instruct","chain-of-thought","Garam","Salt","YES"
"602","2","Qwen 2.5 3B Instruct","chain-of-thought","Air untuk menyiram","Water for sprinkling","NO"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","2 sudu besar garam","2 tablespoons salt","NO"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","1 sudu besar minyak sayur","1 tablespoon vegetable oil","YES"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","2 biji bawang merah","2 cloves garlic","YES"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","2 biji bawang putih","2 cloves garlic","YES"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","8 ulas cabai merah","8 cloves red chili","YES"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","5 biji udang","5 shrimp","YES"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","4 sudu besar air","4 tablespoons water","NO"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","1 ulas bawang putih, cincang halus","1 clove garlic finely chopped","YES"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","3 biji udang, dipotong kecil","3 shrimp cut into small pieces","YES"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","2 ulas bawang merah, cincang halus","2 cloves garlic finely chopped","YES"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","2 biji udang, dipotong kecil","2 shrimp cut into small pieces","YES"
"603","3","Qwen 2.5 3B Instruct","chain-of-thought","2 biji udang, dipotong kecil dan disisihkan","2 shrimp cut into small pieces and set aside","YES"
"651","1","Gemma-SEA-LION v4 4B","chain-of-thought","ikan keli","Keli Fish (Tilapia)","YES"
"651","1","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"651","1","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"651","1","Gemma-SEA-LION v4 4B","chain-of-thought","cuka","Vinegar","YES"
"651","1","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"652","2","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","NO"
"652","2","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","NO"
"652","2","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"652","2","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"652","2","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"652","2","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili","YES"
"652","2","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"653","3","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","Fish","YES"
"653","3","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"653","3","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"653","3","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","Bird's Eye Chili","YES"
"653","3","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"654","4","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"654","4","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"654","4","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","YES"
"654","4","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","anchovies","YES"
"654","4","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"654","4","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"654","4","Gemma-SEA-LION v4 4B","chain-of-thought","cabai","chili peppers","YES"
"654","4","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"655","5","Gemma-SEA-LION v4 4B","chain-of-thought","ikan fillet","Fish Fillet","YES"
"655","5","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"655","5","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"655","5","Gemma-SEA-LION v4 4B","chain-of-thought","ketul cili api","Dried Chili Peppers","YES"
"655","5","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","To Taste","YES"
"656","6","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"656","6","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"656","6","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"656","6","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"656","6","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"656","6","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","red chili","YES"
"656","6","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","soy sauce","YES"
"656","6","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"657","7","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"657","7","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"657","7","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"657","7","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"657","7","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"657","7","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili","YES"
"657","7","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","YES"
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","YES"
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","YES"
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","serai","galangal","YES"
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","bird's eye chili","YES"
"658","8","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","NO"
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","NO"
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","YES"
"659","9","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","dried chili peppers","YES"
"660","10","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","NO"
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","NO"
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","dried chili peppers","YES"
"661","11","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","red chili","YES"
"663","13","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","YES"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","NO"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","YES"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","YES"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","YES"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","YES"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","YES"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","YES"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","YES"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","YES"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","YES"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","YES"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","YES"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","serai","galangal","YES"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","cabang daun ketumbar","coriander leaves","YES"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","cuka","vinegar","YES"
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","Fish","YES"
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","serai","Ginger","YES"
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","cuka","Vinegar","YES"
"668","18","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","YES"
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","YES"
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"669","19","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","Dried Anchovies","YES"
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","Red Chili Peppers","YES"
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","serai","Galangal","YES"
"670","20","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","To Taste","YES"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","anchovies","YES"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili","NO"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","YES"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","YES"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","NO"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","jintan manis","sweet chili sauce","YES"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","ikan keli","Tilapia fish","YES"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red onion","YES"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","Red chili peppers","YES"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","serai","Ginger","YES"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","daun pandan","pandan leaves","YES"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","air pati","coconut milk","YES"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","anchovies","YES"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","bendi","lady's fingers","YES"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","cabai","chili peppers","YES"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","NO"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","YES"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","YES"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","NO"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","YES"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","YES"
"676","26","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","red chili","YES"
"677","27","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","sayur campur","mixed vegetables","YES"
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","sos tiram","soy sauce","YES"
"678","28","Gemma-SEA-LION v4 4B","chain-of-thought","minyak bawang putih","garlic oil","NO"
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","cabai","chili peppers","YES"
"679","29","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","NO"
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","red chili","YES"
"680","30","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili peppers","YES"
"681","31","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","cabai","chili peppers","YES"
"682","32","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","ikan fillet","Fish Fillet","YES"
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
