experiment_id,transcript_id,model_name,technique_name,name_original,name_en,name_original,name_en
"948","48","Gemma-SEA-LION v4 4B","structured-output"," kacang merah","red beans","gula","sugar"
"948","48","Gemma-SEA-LION v4 4B","structured-output"," kacang merah","red beans","esen vanila","vanilla essence"
"948","48","Gemma-SEA-LION v4 4B","structured-output","buah limau","lime","telur","egg"
"948","48","Gemma-SEA-LION v4 4B","structured-output","buah limau","lime","whipping cream","whipping cream"
"948","48","Gemma-SEA-LION v4 4B","structured-output","buah limau","lime","gula","sugar"
"948","48","Gemma-SEA-LION v4 4B","structured-output","buah limau","lime","esen vanila","vanilla essence"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","kulit popiah","spring roll wrapper"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","isi ayam","minced chicken"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","bawang putih","garlic"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","sos tiram","oyster sauce"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","serbuk black pepper","black pepper powder"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","minyak bijan","sesame oil"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","tepung ubi kayu","tapioca flour"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","telur","egg"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","daun bawang","spring onion"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","garam","salt"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","perasa","seasoning"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","mozzarella cheese","mozzarella cheese"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","air","water"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","kulit popiah","spring roll wrapper"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","isi ayam","minced chicken"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","bawang putih","garlic"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","sos tiram","oyster sauce"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","serbuk black pepper","black pepper powder"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","minyak bijan","sesame oil"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","tepung ubi kayu","tapioca flour"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","telur","egg"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","daun bawang","spring onion"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","garam","salt"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","perasa","seasoning"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","mozzarella cheese","mozzarella cheese"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","air","water"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","kulit popiah","spring roll wrapper"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","isi ayam","minced chicken"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","bawang putih","garlic"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","sos tiram","oyster sauce"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","serbuk black pepper","black pepper powder"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","minyak bijan","sesame oil"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","tepung ubi kayu","tapioca flour"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","telur","egg"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","daun bawang","spring onion"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","garam","salt"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","perasa","seasoning"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","mozzarella cheese","mozzarella cheese"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","air","water"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","kulit popiah","spring roll wrapper"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","isi ayam","minced chicken"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","bawang putih","garlic"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","sos tiram","oyster sauce"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","serbuk black pepper","black pepper powder"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","minyak bijan","sesame oil"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","tepung ubi kayu","tapioca flour"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","telur","egg"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","daun bawang","spring onion"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","garam","salt"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","perasa","seasoning"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","mozzarella cheese","mozzarella cheese"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","air","water"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","kulit popiah","spring roll wrapper"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","isi ayam","minced chicken"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","bawang putih","garlic"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","sos tiram","oyster sauce"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","serbuk black pepper","black pepper powder"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","minyak bijan","sesame oil"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","tepung ubi kayu","tapioca flour"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","telur","egg"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","daun bawang","spring onion"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","garam","salt"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","perasa","seasoning"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","mozzarella cheese","mozzarella cheese"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","air","water"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","kulit popiah","spring roll wrapper"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","isi ayam","minced chicken"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","bawang putih","garlic"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","sos tiram","oyster sauce"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","serbuk black pepper","black pepper powder"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","minyak bijan","sesame oil"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","tepung ubi kayu","tapioca flour"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","telur","egg"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","daun bawang","spring onion"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","garam","salt"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","perasa","seasoning"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","mozzarella cheese","mozzarella cheese"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","air","water"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","kulit popiah","spring roll wrapper"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","isi ayam","minced chicken"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","bawang putih","garlic"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","sos tiram","oyster sauce"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","serbuk black pepper","black pepper powder"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","minyak bijan","sesame oil"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","tepung ubi kayu","tapioca flour"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","telur","egg"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","daun bawang","spring onion"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","garam","salt"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","perasa","seasoning"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","mozzarella cheese","mozzarella cheese"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","air","water"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","bawang holland","holland onion"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","bawang putih","garlic"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","daging kisar","minced beef"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","serbuk kari ayam dan daging","chicken and meat curry powder"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","serbuk cili","chili powder"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","cendawan butang","button mushroom"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","garam","salt"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","berasa (perasa)","seasoning"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","cheese cheddar","cheese cheddar"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","mayonnaise","mayonnaise"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","kulit popiah","spring roll wrapper"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","tepung gandum","wheat flour"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","air","water"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","bawang holland","holland onion"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","bawang putih","garlic"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","daging kisar","minced beef"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","serbuk kari ayam dan daging","chicken and meat curry powder"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","serbuk cili","chili powder"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","cendawan butang","button mushroom"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","garam","salt"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","berasa (perasa)","seasoning"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","cheese cheddar","cheese cheddar"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","mayonnaise","mayonnaise"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","kulit popiah","spring roll wrapper"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","tepung gandum","wheat flour"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","air","water"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","bawang holland","holland onion"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","bawang putih","garlic"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","daging kisar","minced beef"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","serbuk kari ayam dan daging","chicken and meat curry powder"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","serbuk cili","chili powder"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","cendawan butang","button mushroom"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","garam","salt"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","berasa (perasa)","seasoning"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","cheese cheddar","cheese cheddar"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","mayonnaise","mayonnaise"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","kulit popiah","spring roll wrapper"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","tepung gandum","wheat flour"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","air","water"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","bawang holland","holland onion"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","bawang putih","garlic"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","daging kisar","minced beef"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","serbuk kari ayam dan daging","chicken and meat curry powder"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","serbuk cili","chili powder"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","cendawan butang","button mushroom"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","garam","salt"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","berasa (perasa)","seasoning"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","cheese cheddar","cheese cheddar"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","mayonnaise","mayonnaise"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","kulit popiah","spring roll wrapper"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","tepung gandum","wheat flour"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","air","water"
"963","13","MedGemma 4B","structured-output","nasi","rice","whipping cream","Whipping cream"
"963","13","MedGemma 4B","structured-output","nasi","rice","susu full cream","Full cream milk"
"963","13","MedGemma 4B","structured-output","nasi","rice","susu pekat","Condensed milk"
"963","13","MedGemma 4B","structured-output","nasi","rice","esen vanila","Vanilla essence"
"963","13","MedGemma 4B","structured-output","nasi","rice","chocolate coin","Chocolate coins"
"963","13","MedGemma 4B","structured-output","telur","egg","whipping cream","Whipping cream"
"963","13","MedGemma 4B","structured-output","telur","egg","susu full cream","Full cream milk"
"963","13","MedGemma 4B","structured-output","telur","egg","susu pekat","Condensed milk"
"963","13","MedGemma 4B","structured-output","telur","egg","esen vanila","Vanilla essence"
"963","13","MedGemma 4B","structured-output","telur","egg","chocolate coin","Chocolate coins"
"963","13","MedGemma 4B","structured-output","ikan bilis","fish sauce","whipping cream","Whipping cream"
"963","13","MedGemma 4B","structured-output","ikan bilis","fish sauce","susu full cream","Full cream milk"
"963","13","MedGemma 4B","structured-output","ikan bilis","fish sauce","susu pekat","Condensed milk"
"963","13","MedGemma 4B","structured-output","ikan bilis","fish sauce","esen vanila","Vanilla essence"
"963","13","MedGemma 4B","structured-output","ikan bilis","fish sauce","chocolate coin","Chocolate coins"
"963","13","MedGemma 4B","structured-output","bawang merah","red onion","whipping cream","Whipping cream"
"963","13","MedGemma 4B","structured-output","bawang merah","red onion","susu full cream","Full cream milk"
"963","13","MedGemma 4B","structured-output","bawang merah","red onion","susu pekat","Condensed milk"
"963","13","MedGemma 4B","structured-output","bawang merah","red onion","esen vanila","Vanilla essence"
"963","13","MedGemma 4B","structured-output","bawang merah","red onion","chocolate coin","Chocolate coins"
"963","13","MedGemma 4B","structured-output","bawang putih","garlic","whipping cream","Whipping cream"
"963","13","MedGemma 4B","structured-output","bawang putih","garlic","susu full cream","Full cream milk"
"963","13","MedGemma 4B","structured-output","bawang putih","garlic","susu pekat","Condensed milk"
"963","13","MedGemma 4B","structured-output","bawang putih","garlic","esen vanila","Vanilla essence"
"963","13","MedGemma 4B","structured-output","bawang putih","garlic","chocolate coin","Chocolate coins"
"963","13","MedGemma 4B","structured-output","cili merah","red chili","whipping cream","Whipping cream"
"963","13","MedGemma 4B","structured-output","cili merah","red chili","susu full cream","Full cream milk"
"963","13","MedGemma 4B","structured-output","cili merah","red chili","susu pekat","Condensed milk"
"963","13","MedGemma 4B","structured-output","cili merah","red chili","esen vanila","Vanilla essence"
"963","13","MedGemma 4B","structured-output","cili merah","red chili","chocolate coin","Chocolate coins"
"963","13","MedGemma 4B","structured-output","kemangi","mint leaves","whipping cream","Whipping cream"
"963","13","MedGemma 4B","structured-output","kemangi","mint leaves","susu full cream","Full cream milk"
"963","13","MedGemma 4B","structured-output","kemangi","mint leaves","susu pekat","Condensed milk"
"963","13","MedGemma 4B","structured-output","kemangi","mint leaves","esen vanila","Vanilla essence"
"963","13","MedGemma 4B","structured-output","kemangi","mint leaves","chocolate coin","Chocolate coins"
"963","13","MedGemma 4B","structured-output","garam","salt","whipping cream","Whipping cream"
"963","13","MedGemma 4B","structured-output","garam","salt","susu full cream","Full cream milk"
"963","13","MedGemma 4B","structured-output","garam","salt","susu pekat","Condensed milk"
"963","13","MedGemma 4B","structured-output","garam","salt","esen vanila","Vanilla essence"
"963","13","MedGemma 4B","structured-output","garam","salt","chocolate coin","Chocolate coins"
"963","13","MedGemma 4B","structured-output","gula pasir","sugar","whipping cream","Whipping cream"
"963","13","MedGemma 4B","structured-output","gula pasir","sugar","susu full cream","Full cream milk"
"963","13","MedGemma 4B","structured-output","gula pasir","sugar","susu pekat","Condensed milk"
"963","13","MedGemma 4B","structured-output","gula pasir","sugar","esen vanila","Vanilla essence"
"963","13","MedGemma 4B","structured-output","gula pasir","sugar","chocolate coin","Chocolate coins"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","gula nira","Palm sugar"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","gula pasir","Granulated sugar"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","air","Water"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","kelapa parut","Grated coconut"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","tepung gandum","Wheat flour"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","tepung beras","Rice flour"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","santan","Coconut milk"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","air","Water"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","garam","Salt"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","air","Water"
"965","15","MedGemma 4B","structured-output","Nasi","Rice","minyak","Cooking oil"
"965","15","MedGemma 4B","structured-output","Telur","Egg","gula nira","Palm sugar"
"965","15","MedGemma 4B","structured-output","Telur","Egg","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Telur","Egg","gula pasir","Granulated sugar"
"965","15","MedGemma 4B","structured-output","Telur","Egg","air","Water"
"965","15","MedGemma 4B","structured-output","Telur","Egg","kelapa parut","Grated coconut"
"965","15","MedGemma 4B","structured-output","Telur","Egg","tepung gandum","Wheat flour"
"965","15","MedGemma 4B","structured-output","Telur","Egg","tepung beras","Rice flour"
"965","15","MedGemma 4B","structured-output","Telur","Egg","santan","Coconut milk"
"965","15","MedGemma 4B","structured-output","Telur","Egg","air","Water"
"965","15","MedGemma 4B","structured-output","Telur","Egg","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Telur","Egg","garam","Salt"
"965","15","MedGemma 4B","structured-output","Telur","Egg","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Telur","Egg","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Telur","Egg","air","Water"
"965","15","MedGemma 4B","structured-output","Telur","Egg","minyak","Cooking oil"
"965","15","MedGemma 4B","structured-output","Daging","Meat","gula nira","Palm sugar"
"965","15","MedGemma 4B","structured-output","Daging","Meat","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Daging","Meat","gula pasir","Granulated sugar"
"965","15","MedGemma 4B","structured-output","Daging","Meat","air","Water"
"965","15","MedGemma 4B","structured-output","Daging","Meat","kelapa parut","Grated coconut"
"965","15","MedGemma 4B","structured-output","Daging","Meat","tepung gandum","Wheat flour"
"965","15","MedGemma 4B","structured-output","Daging","Meat","tepung beras","Rice flour"
"965","15","MedGemma 4B","structured-output","Daging","Meat","santan","Coconut milk"
"965","15","MedGemma 4B","structured-output","Daging","Meat","air","Water"
"965","15","MedGemma 4B","structured-output","Daging","Meat","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Daging","Meat","garam","Salt"
"965","15","MedGemma 4B","structured-output","Daging","Meat","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Daging","Meat","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Daging","Meat","air","Water"
"965","15","MedGemma 4B","structured-output","Daging","Meat","minyak","Cooking oil"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","gula nira","Palm sugar"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","gula pasir","Granulated sugar"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","air","Water"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","kelapa parut","Grated coconut"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","tepung gandum","Wheat flour"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","tepung beras","Rice flour"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","santan","Coconut milk"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","air","Water"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","garam","Salt"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","air","Water"
"965","15","MedGemma 4B","structured-output","Bawang","Onion","minyak","Cooking oil"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","gula nira","Palm sugar"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","gula pasir","Granulated sugar"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","air","Water"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","kelapa parut","Grated coconut"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","tepung gandum","Wheat flour"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","tepung beras","Rice flour"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","santan","Coconut milk"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","air","Water"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","garam","Salt"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","air","Water"
"965","15","MedGemma 4B","structured-output","Lobak","Chili","minyak","Cooking oil"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","gula nira","Palm sugar"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","gula pasir","Granulated sugar"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","air","Water"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","kelapa parut","Grated coconut"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","tepung gandum","Wheat flour"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","tepung beras","Rice flour"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","santan","Coconut milk"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","air","Water"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","garam","Salt"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","air","Water"
"965","15","MedGemma 4B","structured-output","Air Asin","Salt","minyak","Cooking oil"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","gula nira","Palm sugar"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","gula pasir","Granulated sugar"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","air","Water"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","kelapa parut","Grated coconut"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","tepung gandum","Wheat flour"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","tepung beras","Rice flour"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","santan","Coconut milk"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","air","Water"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","garam","Salt"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","tepung pulut","Glutinous rice flour"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","air","Water"
"965","15","MedGemma 4B","structured-output","Gula","Sugar","minyak","Cooking oil"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","gula nira","Palm sugar"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","gula pasir","Granulated sugar"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","air","Water"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","kelapa parut","Grated coconut"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","tepung gandum","Wheat flour"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","tepung beras","Rice flour"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","santan","Coconut milk"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","air","Water"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","daun pandan","Pandan leaf"
"965","15","MedGemma 4B","structured-output","Serbuk Lada Hitam","Black Pepper","garam","Salt"
