experiment_id,transcript_id,model_name,technique_name,name_en,quantity_value,estimated_weight_g,quantity_value_culinary,estimated_weight_g
"782","32","Llama 3.2 3B Instruct","structured-output","beef rendang","200.0","300.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","beef rendang","200.0","300.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","beef rendang","200.0","300.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","beef rendang","200.0","300.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","beef rendang","200.0","300.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","beef rendang","200.0","300.0",,"100.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"15.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","1.0","120.0",,"100.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"15.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","1.0","50.0",,"100.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"15.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","1.0","20.0",,"100.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"15.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","3.0","9.0",,"100.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"15.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","1.0","3.0",,"100.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"15.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","1.0","120.0",,"100.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"15.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","2.0","30.0",,"100.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"15.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","2.0","30.0",,"100.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"15.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"20.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"5.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"50.0"
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","1.0","200.0",,"100.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0","6.5","19.5"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0","3.0","45.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0","0.5","40.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0","4.5","22.5"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0","1.5","150.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0",,"15.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0","3.5","17.5"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0",,"20.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0",,"5.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0",,"20.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0",,"20.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0",,"20.0"
"784","34","Llama 3.2 3B Instruct","structured-output","","0.0","30.0",,"5.0"
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","4.0","800.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","4.0","800.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","4.0","800.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","4.0","800.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","4.0","800.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","4.0","800.0","1.0","10.0"
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","4.0","800.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","4.0","800.0",,"5.0"
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","4.0","800.0",,"5.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","2.0","120.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","2.0","120.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","2.0","120.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","2.0","120.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","2.0","120.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","2.0","120.0","1.0","10.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","2.0","120.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","2.0","120.0",,"5.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","2.0","120.0",,"5.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","1.0","30.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","1.0","30.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","1.0","30.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","1.0","30.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","1.0","30.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","1.0","30.0","1.0","10.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","1.0","30.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","1.0","30.0",,"5.0"
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","1.0","30.0",,"5.0"
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","1.0","50.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","1.0","50.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","1.0","50.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","1.0","50.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","1.0","50.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","1.0","50.0","1.0","10.0"
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","1.0","50.0",,"20.0"
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","1.0","50.0",,"5.0"
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","1.0","50.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0",,"15.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","3.0","30.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","12.5","37.5"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","1.0","5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","0.5","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","0.5","120.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0","0.33","79.2"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","0.0","200.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0",,"15.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","3.0","30.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","12.5","37.5"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","1.0","5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","0.5","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","0.5","120.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0","0.33","79.2"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","15.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0",,"15.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","3.0","30.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","12.5","37.5"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","1.0","5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","0.5","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","0.5","120.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0","0.33","79.2"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","8.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0",,"15.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","3.0","30.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","12.5","37.5"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","1.0","5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","0.5","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","0.5","120.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0","0.33","79.2"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","2.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0",,"20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0",,"15.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","5.0","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","3.0","30.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","2.0","20.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","12.5","37.5"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","1.0","5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","0.5","25.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","0.5","120.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0","0.33","79.2"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0",,"5.0"
"786","36","Llama 3.2 3B Instruct","structured-output","","1.0","0.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","0.5","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","0.5","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","5.0","25.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","1.0","80.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"5.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","2.0","30.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"200.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0","3.0","6.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"100.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"100.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"5.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","rice","200.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","0.5","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","0.5","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","5.0","25.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","1.0","80.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"5.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","2.0","30.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"200.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0","3.0","6.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"100.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"100.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"5.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","100.0","200.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","0.5","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","0.5","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","5.0","25.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","1.0","80.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0",,"5.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0",,"15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","2.0","30.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","1.0","15.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0",,"200.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0","3.0","6.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0",,"20.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0",,"100.0"
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","3.0","6.0",,"100.0"
