experiment_id,transcript_id,model_name,technique_name,name_en,calories,protein_g,total_fat_g,total_carbohydrate_g,calories,protein_g,total_fat_g,total_carbohydrate_g
"761","11","Llama 3.2 3B Instruct","structured-output","pork blood","180.0","18.0","10.0","0.0","265.2","0.0","30.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork blood","180.0","18.0","10.0","0.0","71.5","6.3","4.8","0.3"
"761","11","Llama 3.2 3B Instruct","structured-output","pork blood","180.0","18.0","10.0","0.0","295.5","3.0","32.0","4.2"
"761","11","Llama 3.2 3B Instruct","structured-output","pork blood","180.0","18.0","10.0","0.0","2620.8","74.2","7.2","549.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork blood","180.0","18.0","10.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork blood","180.0","18.0","10.0","0.0","15.6","0.5","0.2","3.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","29.7","0.4","0.1","7.6"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","24.0","0.8","0.8","4.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","16.0","0.4","0.0","3.7"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","26.1","1.1","0.1","5.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","16.0","0.4","0.2","3.6"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","4.8","0.2","0.0","1.1"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","32.4","1.8","0.3","5.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","97.5","4.2","4.2","17.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","42.1","2.0","2.1","7.5"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","22.3","0.9","1.3","4.1"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","330.0","62.0","7.2","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","77.0","2.0","0.1","17.5"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","197.0","2.0","21.3","2.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","12.0","0.1","0.0","3.1"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","10.0","0.5","0.0","1.5"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","197.0","2.0","21.3","2.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","265.2","0.0","30.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","71.5","6.3","4.8","0.3"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","295.5","3.0","32.0","4.2"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","2620.8","74.2","7.2","549.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork organs","120.0","12.0","6.0","0.0","15.6","0.5","0.2","3.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","29.7","0.4","0.1","7.6"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","24.0","0.8","0.8","4.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","16.0","0.4","0.0","3.7"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","26.1","1.1","0.1","5.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","16.0","0.4","0.2","3.6"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","4.8","0.2","0.0","1.1"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","32.4","1.8","0.3","5.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","97.5","4.2","4.2","17.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","42.1","2.0","2.1","7.5"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","22.3","0.9","1.3","4.1"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","330.0","62.0","7.2","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","77.0","2.0","0.1","17.5"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","197.0","2.0","21.3","2.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","12.0","0.1","0.0","3.1"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","10.0","0.5","0.0","1.5"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","197.0","2.0","21.3","2.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","265.2","0.0","30.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","71.5","6.3","4.8","0.3"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","295.5","3.0","32.0","4.2"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","2620.8","74.2","7.2","549.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork skin","180.0","18.0","10.0","0.0","15.6","0.5","0.2","3.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","29.7","0.4","0.1","7.6"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","24.0","0.8","0.8","4.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","16.0","0.4","0.0","3.7"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","26.1","1.1","0.1","5.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","16.0","0.4","0.2","3.6"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","4.8","0.2","0.0","1.1"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","32.4","1.8","0.3","5.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","97.5","4.2","4.2","17.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","42.1","2.0","2.1","7.5"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","22.3","0.9","1.3","4.1"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","330.0","62.0","7.2","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","77.0","2.0","0.1","17.5"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","197.0","2.0","21.3","2.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","12.0","0.1","0.0","3.1"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","10.0","0.5","0.0","1.5"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","197.0","2.0","21.3","2.8"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","265.2","0.0","30.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","71.5","6.3","4.8","0.3"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","295.5","3.0","32.0","4.2"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","2620.8","74.2","7.2","549.4"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","0.0","0.0","0.0","0.0"
"761","11","Llama 3.2 3B Instruct","structured-output","pork meat broth","200.0","20.0","10.0","0.0","15.6","0.5","0.2","3.4"
"763","13","Llama 3.2 3B Instruct","structured-output","rice","111.7","1.5","0.5","23.3","816.0","4.8","86.6","6.7"
"763","13","Llama 3.2 3B Instruct","structured-output","rice","111.7","1.5","0.5","23.3","146.4","7.7","7.9","11.5"
"763","13","Llama 3.2 3B Instruct","structured-output","rice","111.7","1.5","0.5","23.3","192.6","4.7","5.2","32.6"
"763","13","Llama 3.2 3B Instruct","structured-output","rice","111.7","1.5","0.5","23.3","14.4","0.0","0.0","0.6"
"763","13","Llama 3.2 3B Instruct","structured-output","rice","111.7","1.5","0.5","23.3","107.0","1.2","6.0","12.0"
"763","13","Llama 3.2 3B Instruct","structured-output","green bean","50.4","4.7","0.8","11.9","816.0","4.8","86.6","6.7"
"763","13","Llama 3.2 3B Instruct","structured-output","green bean","50.4","4.7","0.8","11.9","146.4","7.7","7.9","11.5"
"763","13","Llama 3.2 3B Instruct","structured-output","green bean","50.4","4.7","0.8","11.9","192.6","4.7","5.2","32.6"
"763","13","Llama 3.2 3B Instruct","structured-output","green bean","50.4","4.7","0.8","11.9","14.4","0.0","0.0","0.6"
"763","13","Llama 3.2 3B Instruct","structured-output","green bean","50.4","4.7","0.8","11.9","107.0","1.2","6.0","12.0"
"763","13","Llama 3.2 3B Instruct","structured-output","chicken","165.6","25.8","10.4","0.0","816.0","4.8","86.6","6.7"
"763","13","Llama 3.2 3B Instruct","structured-output","chicken","165.6","25.8","10.4","0.0","146.4","7.7","7.9","11.5"
"763","13","Llama 3.2 3B Instruct","structured-output","chicken","165.6","25.8","10.4","0.0","192.6","4.7","5.2","32.6"
"763","13","Llama 3.2 3B Instruct","structured-output","chicken","165.6","25.8","10.4","0.0","14.4","0.0","0.0","0.6"
"763","13","Llama 3.2 3B Instruct","structured-output","chicken","165.6","25.8","10.4","0.0","107.0","1.2","6.0","12.0"
"763","13","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","110.8","2.7","7.4","20.3","816.0","4.8","86.6","6.7"
"763","13","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","110.8","2.7","7.4","20.3","146.4","7.7","7.9","11.5"
"763","13","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","110.8","2.7","7.4","20.3","192.6","4.7","5.2","32.6"
"763","13","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","110.8","2.7","7.4","20.3","14.4","0.0","0.0","0.6"
"763","13","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","110.8","2.7","7.4","20.3","107.0","1.2","6.0","12.0"
"764","14","Llama 3.2 3B Instruct","structured-output","rice","356.8","4.5","1.5","75.6","279.0","3.5","19.2","22.7"
"764","14","Llama 3.2 3B Instruct","structured-output","rice","356.8","4.5","1.5","75.6","29.0","1.3","0.2","6.2"
"764","14","Llama 3.2 3B Instruct","structured-output","rice","356.8","4.5","1.5","75.6","16.8","0.2","0.0","3.9"
"764","14","Llama 3.2 3B Instruct","structured-output","rice","356.8","4.5","1.5","75.6","344.0","32.0","21.0","4.0"
"764","14","Llama 3.2 3B Instruct","structured-output","rice","356.8","4.5","1.5","75.6","150.0","11.1","11.2","1.1"
"764","14","Llama 3.2 3B Instruct","structured-output","rice","356.8","4.5","1.5","75.6","143.4","0.2","16.2","0.0"
"764","14","Llama 3.2 3B Instruct","structured-output","rice","356.8","4.5","1.5","75.6","7.2","0.6","0.2","1.3"
"764","14","Llama 3.2 3B Instruct","structured-output","rice","356.8","4.5","1.5","75.6","4.6","0.4","0.1","0.7"
"764","14","Llama 3.2 3B Instruct","structured-output","peanuts","560.8","14.8","48.3","24.6","279.0","3.5","19.2","22.7"
"764","14","Llama 3.2 3B Instruct","structured-output","peanuts","560.8","14.8","48.3","24.6","29.0","1.3","0.2","6.2"
"764","14","Llama 3.2 3B Instruct","structured-output","peanuts","560.8","14.8","48.3","24.6","16.8","0.2","0.0","3.9"
"764","14","Llama 3.2 3B Instruct","structured-output","peanuts","560.8","14.8","48.3","24.6","344.0","32.0","21.0","4.0"
"764","14","Llama 3.2 3B Instruct","structured-output","peanuts","560.8","14.8","48.3","24.6","150.0","11.1","11.2","1.1"
"764","14","Llama 3.2 3B Instruct","structured-output","peanuts","560.8","14.8","48.3","24.6","143.4","0.2","16.2","0.0"
"764","14","Llama 3.2 3B Instruct","structured-output","peanuts","560.8","14.8","48.3","24.6","7.2","0.6","0.2","1.3"
"764","14","Llama 3.2 3B Instruct","structured-output","peanuts","560.8","14.8","48.3","24.6","4.6","0.4","0.1","0.7"
"764","14","Llama 3.2 3B Instruct","structured-output","egg","280.8","12.8","18.3","1.4","279.0","3.5","19.2","22.7"
"764","14","Llama 3.2 3B Instruct","structured-output","egg","280.8","12.8","18.3","1.4","29.0","1.3","0.2","6.2"
"764","14","Llama 3.2 3B Instruct","structured-output","egg","280.8","12.8","18.3","1.4","16.8","0.2","0.0","3.9"
"764","14","Llama 3.2 3B Instruct","structured-output","egg","280.8","12.8","18.3","1.4","344.0","32.0","21.0","4.0"
"764","14","Llama 3.2 3B Instruct","structured-output","egg","280.8","12.8","18.3","1.4","150.0","11.1","11.2","1.1"
"764","14","Llama 3.2 3B Instruct","structured-output","egg","280.8","12.8","18.3","1.4","143.4","0.2","16.2","0.0"
"764","14","Llama 3.2 3B Instruct","structured-output","egg","280.8","12.8","18.3","1.4","7.2","0.6","0.2","1.3"
"764","14","Llama 3.2 3B Instruct","structured-output","egg","280.8","12.8","18.3","1.4","4.6","0.4","0.1","0.7"
"764","14","Llama 3.2 3B Instruct","structured-output","vegetables","20.8","1.2","0.3","4.6","279.0","3.5","19.2","22.7"
"764","14","Llama 3.2 3B Instruct","structured-output","vegetables","20.8","1.2","0.3","4.6","29.0","1.3","0.2","6.2"
"764","14","Llama 3.2 3B Instruct","structured-output","vegetables","20.8","1.2","0.3","4.6","16.8","0.2","0.0","3.9"
"764","14","Llama 3.2 3B Instruct","structured-output","vegetables","20.8","1.2","0.3","4.6","344.0","32.0","21.0","4.0"
"764","14","Llama 3.2 3B Instruct","structured-output","vegetables","20.8","1.2","0.3","4.6","150.0","11.1","11.2","1.1"
"764","14","Llama 3.2 3B Instruct","structured-output","vegetables","20.8","1.2","0.3","4.6","143.4","0.2","16.2","0.0"
"764","14","Llama 3.2 3B Instruct","structured-output","vegetables","20.8","1.2","0.3","4.6","7.2","0.6","0.2","1.3"
"764","14","Llama 3.2 3B Instruct","structured-output","vegetables","20.8","1.2","0.3","4.6","4.6","0.4","0.1","0.7"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","95.8","0.0","0.0","24.5"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","0.7","0.0","0.0","0.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","38.7","0.0","0.0","10.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","708.0","6.6","67.0","30.4"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","36.4","1.0","0.1","7.6"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","878.4","14.2","3.4","192.2"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","709.2","7.2","76.7","10.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","3.5","0.2","0.0","0.7"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","549.0","8.9","2.1","120.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","878.4","14.2","3.4","192.2"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Palm Sugar","255.6","0.0","0.0","64.8","132.6","0.0","15.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","95.8","0.0","0.0","24.5"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","0.7","0.0","0.0","0.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","38.7","0.0","0.0","10.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","708.0","6.6","67.0","30.4"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","36.4","1.0","0.1","7.6"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","878.4","14.2","3.4","192.2"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","709.2","7.2","76.7","10.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","3.5","0.2","0.0","0.7"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","549.0","8.9","2.1","120.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","878.4","14.2","3.4","192.2"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Coconut Oil Mixture","555.1","4.7","62.9","2.3","132.6","0.0","15.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","95.8","0.0","0.0","24.5"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","0.7","0.0","0.0","0.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","38.7","0.0","0.0","10.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","708.0","6.6","67.0","30.4"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","36.4","1.0","0.1","7.6"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","878.4","14.2","3.4","192.2"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","709.2","7.2","76.7","10.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","3.5","0.2","0.0","0.7"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","549.0","8.9","2.1","120.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","878.4","14.2","3.4","192.2"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Red Bean Sugar","280.4","2.6","2.1","66.8","132.6","0.0","15.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","95.8","0.0","0.0","24.5"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","0.7","0.0","0.0","0.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","38.7","0.0","0.0","10.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","708.0","6.6","67.0","30.4"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","36.4","1.0","0.1","7.6"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","878.4","14.2","3.4","192.2"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","709.2","7.2","76.7","10.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","3.5","0.2","0.0","0.7"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","549.0","8.9","2.1","120.1"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","878.4","14.2","3.4","192.2"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","0.0","0.0","0.0","0.0"
"765","15","Llama 3.2 3B Instruct","structured-output","Egg","126.0","6.4","8.9","1.3","132.6","0.0","15.0","0.0"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","23.2","1.9","1.6","0.2"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","214.5","18.9","14.2","1.0"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","136.0","0.2","15.0","0.1"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","2.9","0.1","0.0","0.6"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","12.6","0.5","0.2","3.2"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","132.5","4.5","1.6","24.5"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","143.0","12.6","9.5","0.7"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","197.5","6.7","2.6","36.0"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","197.5","6.7","2.6","36.0"
"766","16","Llama 3.2 3B Instruct","structured-output","rice","375.0","6.9","2.5","80.0","132.6","0.0","15.0","0.0"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","23.2","1.9","1.6","0.2"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","214.5","18.9","14.2","1.0"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","136.0","0.2","15.0","0.1"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","2.9","0.1","0.0","0.6"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","12.6","0.5","0.2","3.2"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","132.5","4.5","1.6","24.5"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","143.0","12.6","9.5","0.7"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","197.5","6.7","2.6","36.0"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","197.5","6.7","2.6","36.0"
"766","16","Llama 3.2 3B Instruct","structured-output","coconut milk","1900.0","18.3","186.5","4.8","132.6","0.0","15.0","0.0"
"766","16","Llama 3.2 3B Instruct","structured-output","egg","252.0","18.8","18.5","0.2","23.2","1.9","1.6","0.2"
"766","16","Llama 3.2 3B Instruct","structured-output","egg","252.0","18.8","18.5","0.2","214.5","18.9","14.2","1.0"
"766","16","Llama 3.2 3B Instruct","structured-output","egg","252.0","18.8","18.5","0.2","136.0","0.2","15.0","0.1"
"766","16","Llama 3.2 3B Instruct","structured-output","egg","252.0","18.8","18.5","0.2","2.9","0.1","0.0","0.6"
